clus	markerGene	padj	significant
0	XP_027038768.1	5.55E-293	T
0	XP_027054461.1	7.78E-250	T
0	XP_027049227.1	1.35E-226	T
0	XP_027038767.1	1.88E-175	T
0	XP_027059643.1	3.22E-150	T
0	XP_027047229.1	1.22E-140	T
0	XP_027047230.1	1.03E-109	T
0	XP_027042899.1	1.85E-84	T
0	XP_027048844.1	1.45E-83	T
0	XP_027044136.1	8.35E-78	T
0	XP_027049056.1	9.65E-69	T
0	XP_027053960.1	5.12E-66	T
0	XP_027044122.1	5.73E-63	T
0	XP_027052167.1	1.00E-60	T
0	XP_027040011.1	1.31E-55	T
0	XP_027056396.1	1.16E-52	T
0	XP_027043599.1	8.02E-52	T
0	XP_027040686.1	3.71E-43	T
0	XP_027054787.1	9.61E-42	T
0	XP_027045087.1	1.58E-41	T
0	XP_027052219.1	7.65E-41	T
0	XP_027040992.1	6.32E-37	T
0	XP_027049463.1	4.85E-34	T
0	XP_027058496.1	5.29E-33	T
0	XP_027041252.1	1.95E-31	T
0	XP_027036456.1	2.05E-31	T
0	XP_027051631.1	2.06E-30	T
0	XP_027043155.1	1.10E-28	T
0	XP_027056829.1	4.36E-26	T
0	XP_027056511.1	6.43E-26	T
0	XP_027048772.1	4.97E-25	T
0	XP_027044693.1	9.61E-25	T
0	XP_027045053.1	9.66E-25	T
0	XP_027055264.1	1.25E-24	T
0	XP_027056830.1	2.89E-24	T
0	XP_027043827.1	5.17E-23	T
0	XP_027054883.1	1.99E-21	T
0	XP_027041198.1	2.24E-21	T
0	XP_027048750.1	3.15E-20	T
0	XP_027047246.1	5.00E-20	T
0	XP_027054501.1	8.77E-20	T
0	XP_027054017.1	9.06E-20	T
0	XP_027051370.1	1.51E-19	T
0	XP_027037653.1	3.02E-19	T
0	XP_027052226.1	3.88E-19	T
0	XP_027046932.1	5.20E-19	T
0	XP_027054633.1	5.23E-19	T
0	XP_027054618.1	1.21E-18	T
0	XP_027036167.1	4.21E-18	T
0	XP_027038362.1	8.38E-18	T
0	XP_027053909.1	1.71E-17	T
0	XP_027039507.1	6.64E-17	T
0	XP_027043220.1	7.15E-17	T
0	XP_027057032.1	9.95E-17	T
0	XP_027058745.1	1.07E-16	T
0	XP_027052246.1	1.18E-16	T
0	XP_027041197.1	1.54E-16	T
0	XP_027041063.1	2.25E-16	T
0	XP_027050638.1	2.06E-15	T
0	XP_027040687.1	8.30E-15	T
0	XP_027038769.1	1.29E-14	T
0	XP_027049447.1	3.70E-14	T
0	XP_027035566.1	4.23E-14	T
0	XP_027048019.1	4.48E-14	T
0	XP_027036057.1	4.82E-14	T
0	XP_027051220.1	5.34E-14	T
0	XP_027057746.1	7.07E-14	T
0	XP_027049756.1	1.72E-13	T
0	XP_027045494.1	3.45E-13	T
0	XP_027059703.1	5.88E-13	T
0	XP_027053871.1	9.40E-13	T
0	XP_027048090.1	9.93E-13	T
0	XP_027048106.1	1.24E-12	T
0	XP_027048310.1	4.18E-12	T
0	XP_027060089.1	4.35E-12	T
0	XP_027044158.1	5.09E-12	T
0	XP_027043132.1	7.37E-12	T
0	XP_027054198.1	8.55E-12	T
0	XP_027038740.1	9.27E-12	T
0	XP_027048899.1	1.32E-11	T
0	XP_027039386.1	1.50E-11	T
0	XP_027058572.1	5.68E-11	T
0	XP_027054195.1	6.19E-11	T
0	XP_027041682.1	8.19E-11	T
0	XP_027039874.1	8.71E-11	T
0	XP_027059081.1	9.42E-11	T
0	XP_027053547.1	1.05E-10	T
0	XP_027053658.1	1.08E-10	T
0	XP_027040917.1	1.96E-10	T
0	XP_027047065.1	2.14E-10	T
0	XP_027060288.1	3.25E-10	T
0	XP_027053175.1	8.23E-10	T
0	XP_027037730.1	8.72E-10	T
0	XP_027059674.1	1.34E-09	T
0	XP_027036291.1	1.43E-09	T
0	XP_027058802.1	1.59E-09	T
0	XP_027035920.1	1.64E-09	T
0	XP_027044703.1	3.04E-09	T
0	XP_027046710.1	3.11E-09	T
0	XP_027043435.1	5.28E-09	T
0	XP_027039957.1	5.31E-09	T
0	XP_027058348.1	7.04E-09	T
0	XP_027056828.1	1.01E-08	T
0	XP_027036920.1	1.10E-08	T
0	XP_027039917.1	1.26E-08	T
0	XP_027044692.1	1.62E-08	T
0	XP_027044256.1	1.95E-08	T
0	XP_027047860.1	2.04E-08	T
0	XP_027044701.1	4.51E-08	T
0	XP_027049789.1	5.75E-08	T
0	XP_027039992.1	6.09E-08	T
0	XP_027044156.1	6.24E-08	T
0	XP_027035691.1	6.55E-08	T
0	XP_027059450.1	1.02E-07	T
0	XP_027035917.1	1.03E-07	T
0	XP_027055075.1	1.16E-07	T
0	XP_027052623.1	1.25E-07	T
0	XP_027054880.1	1.56E-07	T
0	XP_027055085.1	2.36E-07	T
0	XP_027047137.1	2.53E-07	T
0	XP_027040942.1	2.85E-07	T
0	XP_027059354.1	4.56E-07	T
0	XP_027046451.1	4.58E-07	T
0	XP_027049973.1	7.26E-07	T
0	XP_027056393.1	9.78E-07	T
0	XP_027047632.1	1.22E-06	T
0	XP_027045626.1	1.35E-06	T
0	XP_027038051.1	1.51E-06	T
0	XP_027053548.1	1.60E-06	T
0	XP_027038226.1	2.31E-06	T
0	XP_027053185.1	3.42E-06	T
0	XP_027042721.1	4.31E-06	T
0	XP_027059158.1	4.59E-06	T
0	XP_027037302.1	5.30E-06	T
0	XP_027054161.1	7.66E-06	T
0	XP_027041795.1	7.83E-06	T
0	XP_027050760.1	8.59E-06	T
0	XP_027041557.1	9.78E-06	T
0	XP_027036452.1	1.32E-05	T
0	XP_027056778.1	1.43E-05	T
0	XP_027056317.1	1.64E-05	T
0	XP_027037122.1	1.66E-05	T
0	XP_027045131.1	1.78E-05	T
0	XP_027059490.1	1.95E-05	T
0	XP_027059650.1	2.47E-05	T
0	XP_027043957.1	3.18E-05	T
0	XP_027038017.1	3.49E-05	T
0	XP_027040412.1	3.60E-05	T
0	XP_027051150.1	4.46E-05	T
0	XP_027046636.1	5.61E-05	T
0	XP_027053946.1	6.23E-05	T
0	XP_027044884.1	6.34E-05	T
0	XP_027043407.1	7.42E-05	T
0	XP_027049910.1	7.67E-05	T
0	XP_027037211.1	8.55E-05	T
0	XP_027059824.1	8.76E-05	T
0	XP_027051965.1	0.000100258	T
0	XP_027041119.1	0.000126531	T
0	XP_027036664.1	0.000138272	T
0	XP_027048287.1	0.000141574	T
0	XP_027052460.1	0.000158742	T
0	XP_027048269.1	0.000165529	T
0	XP_027050795.1	0.000190549	T
0	XP_027051528.1	0.000209334	T
0	XP_027047036.1	0.000243914	T
0	XP_027036241.1	0.000252028	T
0	XP_027038657.1	0.000330869	T
0	XP_027039842.1	0.000355336	T
0	XP_027052431.1	0.000436246	T
0	XP_027049284.1	0.000436246	T
0	XP_027054218.1	0.000466219	T
0	XP_027041179.1	0.000475756	T
0	XP_027058777.1	0.000500129	T
0	XP_027053139.1	0.000520627	T
0	XP_027038716.1	0.000576908	T
0	XP_027050570.1	0.000631964	T
0	XP_027036270.1	0.000666178	T
0	XP_027045695.1	0.000696792	T
0	XP_027051116.1	0.000770117	T
0	XP_027060606.1	0.000835132	T
0	XP_027044107.1	0.000942951	T
0	XP_027042346.1	0.001049857	T
0	XP_027054794.1	0.001049857	T
0	XP_027036768.1	0.00105346	T
0	XP_027047991.1	0.001111862	T
0	XP_027049207.1	0.001155229	T
0	XP_027054881.1	0.00115925	T
0	XP_027042932.1	0.001165002	T
0	XP_027044568.1	0.001178612	T
0	XP_027050831.1	0.001243953	T
0	XP_027047250.1	0.001250295	T
0	XP_027043717.1	0.001437842	T
0	XP_027042210.1	0.001458335	T
0	XP_027059712.1	0.001502271	T
0	XP_027040985.1	0.001578912	T
0	XP_027057810.1	0.001650112	T
0	XP_027039039.1	0.001752703	T
0	XP_027057034.1	0.001762733	T
0	XP_027038220.1	0.002192523	T
0	XP_027038292.1	0.0027952	T
0	XP_027059234.1	0.002801381	T
0	XP_027060443.1	0.00280197	T
0	XP_027056380.1	0.002988962	T
0	XP_027055015.1	0.002994707	T
0	XP_027039577.1	0.003264362	T
0	XP_027051831.1	0.003822901	T
0	XP_027051164.1	0.00387594	T
0	XP_027052465.1	0.004519924	T
0	XP_027041476.1	0.00510091	T
0	XP_027041121.1	0.006069293	T
0	XP_027045796.1	0.006202534	T
0	XP_027054149.1	0.006207731	T
0	XP_027059697.1	0.006268221	T
0	XP_027051791.1	0.007140902	T
0	XP_027037453.1	0.007451865	T
0	XP_027048362.1	0.008163295	T
0	XP_027037225.1	0.008214542	T
0	XP_027039513.1	0.008268107	T
0	XP_027035949.1	0.008351792	T
0	XP_027056480.1	0.008373114	T
0	XP_027056727.1	0.008428765	T
0	XP_027040620.1	0.008779438	T
0	XP_027041506.1	0.010013618	T
0	XP_027053188.1	0.0104681	T
0	XP_027059171.1	0.010776542	T
0	XP_027036008.1	0.011209964	T
0	XP_027059617.1	0.012978972	T
0	XP_027052806.1	0.014317249	T
0	XP_027040625.1	0.016765174	T
0	XP_027045500.1	0.017591686	T
0	XP_027038321.1	0.018957961	T
0	XP_027041422.1	0.019273273	T
0	XP_027059485.1	0.021769154	T
0	XP_027058619.1	0.021893524	T
0	XP_027053069.1	0.023684419	T
0	XP_027057433.1	0.023729349	T
0	XP_027043228.1	0.025487895	T
0	XP_027041182.1	0.025807224	T
0	XP_027050432.1	0.025870058	T
0	XP_027040334.1	0.027113145	T
0	XP_027036714.1	0.027742	T
0	XP_027040058.1	0.029528208	T
0	XP_027051621.1	0.031659982	T
0	XP_027051993.1	0.032025879	T
0	XP_027055221.1	0.033092453	T
0	XP_027041012.1	0.033316922	T
0	XP_027041083.1	0.033639093	T
0	XP_027053720.1	0.034398147	T
0	XP_027036421.1	0.03587502	T
0	XP_027050496.1	0.036064373	T
0	XP_027035979.1	0.036801493	T
0	XP_027042042.1	0.038004509	T
0	XP_027048377.1	0.03890633	T
0	XP_027040397.1	0.039429326	T
0	XP_027056574.1	0.040757679	T
0	XP_027047796.1	0.041184869	T
0	XP_027039997.1	0.041343384	T
0	XP_027042735.1	0.042218437	T
0	XP_027055589.1	0.043030574	T
0	XP_027037300.1	0.04411434	T
0	XP_027046948.1	0.047727228	T
0	XP_027049880.1	0.047977867	T
0	XP_027050971.1	0.049900737	T
1	XLOC_MITO	0	T
1	XP_027038768.1	1.50E-43	T
1	XP_027045087.1	1.05E-41	T
1	XP_027049227.1	3.61E-24	T
1	XP_027048844.1	6.31E-24	T
1	XP_027038767.1	7.47E-21	T
1	XP_027059643.1	2.33E-20	T
1	XP_027059674.1	4.95E-18	T
1	XP_027051631.1	9.97E-16	T
1	XP_027043827.1	1.19E-14	T
1	XP_027054883.1	1.11E-13	T
1	XP_027048550.1	1.11E-13	T
1	XP_027054880.1	2.58E-13	T
1	XP_027040992.1	2.90E-13	T
1	XP_027052167.1	1.09E-11	T
1	XP_027036057.1	1.41E-11	T
1	XP_027059712.1	8.73E-11	T
1	XP_027044122.1	6.81E-10	T
1	XP_027056511.1	1.22E-09	T
1	XP_027043155.1	2.06E-09	T
1	XP_027058777.1	4.13E-09	T
1	XP_027054461.1	3.12E-08	T
1	XP_027043407.1	4.71E-08	T
1	XP_027051370.1	1.06E-07	T
1	XP_027051621.1	1.71E-06	T
1	XP_027051894.1	1.89E-06	T
1	XP_027046710.1	2.34E-06	T
1	XP_027054195.1	2.74E-06	T
1	XP_027036920.1	2.82E-06	T
1	XP_027053960.1	6.72E-06	T
1	XP_027047229.1	9.32E-06	T
1	XP_027041197.1	4.06E-05	T
1	XP_027054618.1	5.78E-05	T
1	XP_027052246.1	0.000369422	T
1	XP_027035979.1	0.00120803	T
1	XP_027060089.1	0.001288195	T
1	XP_027053614.1	0.001400253	T
1	XP_027048046.1	0.001970784	T
1	XP_027051794.1	0.001971557	T
1	XP_027047230.1	0.002916602	T
1	XP_027052219.1	0.003212645	T
1	XP_027046160.1	0.00330378	T
1	XP_027042899.1	0.00330378	T
1	XP_027047182.1	0.004881799	T
1	XP_027040686.1	0.004957133	T
1	XP_027045053.1	0.005503268	T
1	XP_027044703.1	0.005734792	T
1	XP_027043828.1	0.006417136	T
1	XP_027047137.1	0.006530388	T
1	XP_027040011.1	0.012347403	T
1	XP_027044579.1	0.013848442	T
1	XP_027056396.1	0.014738952	T
1	XP_027054881.1	0.016190627	T
1	XP_027035949.1	0.016409001	T
1	XP_027049056.1	0.018003731	T
1	XP_027044136.1	0.020013257	T
1	XP_027056393.1	0.022870147	T
1	XP_027040397.1	0.044362366	T
1	XP_027036068.1	0.04793179	T
1	XP_027038740.1	0.048512315	T
2	XP_027049740.1	0	T
2	XP_027039949.1	0	T
2	XP_027053848.1	0	T
2	XP_027036617.1	0	T
2	XP_027053649.1	0	T
2	XP_027049092.1	2.42E-266	T
2	XP_027045404.1	3.38E-241	T
2	XP_027045201.1	5.19E-231	T
2	XP_027047119.1	1.91E-221	T
2	XP_027058436.1	1.06E-198	T
2	XP_027059036.1	2.32E-186	T
2	XP_027051660.1	1.77E-169	T
2	XP_027037461.1	2.86E-161	T
2	XP_027048252.1	5.56E-160	T
2	XP_027040625.1	8.95E-159	T
2	XP_027048540.1	5.95E-154	T
2	XP_027055915.1	4.15E-147	T
2	XP_027055252.1	3.51E-121	T
2	XP_027059067.1	3.78E-120	T
2	XP_027037771.1	3.59E-107	T
2	XP_027052465.1	2.37E-106	T
2	XP_027049226.1	1.58E-103	T
2	XP_027045346.1	5.07E-96	T
2	XP_027045066.1	5.50E-96	T
2	XP_027048696.1	9.59E-96	T
2	XP_027044856.1	7.48E-92	T
2	XP_027048196.1	1.57E-91	T
2	XP_027055345.1	4.35E-88	T
2	XP_027050497.1	5.98E-88	T
2	XP_027036789.1	3.51E-87	T
2	XP_027038408.1	4.19E-86	T
2	XP_027044515.1	4.22E-85	T
2	XP_027046930.1	7.12E-85	T
2	XP_027059056.1	3.14E-84	T
2	XP_027050060.1	4.34E-82	T
2	XP_027060406.1	1.19E-81	T
2	XP_027043153.1	3.44E-81	T
2	XP_027054866.1	6.25E-81	T
2	XP_027055412.1	3.75E-80	T
2	XP_027050273.1	4.08E-73	T
2	XP_027039046.1	4.44E-73	T
2	XP_027060443.1	2.78E-71	T
2	XP_027055569.1	3.49E-70	T
2	XP_027046592.1	1.33E-69	T
2	XP_027040760.1	1.55E-67	T
2	XP_027038217.1	7.37E-62	T
2	XP_027038117.1	2.83E-60	T
2	XP_027039267.1	1.70E-59	T
2	XP_027040382.1	1.67E-58	T
2	XP_027052141.1	3.90E-58	T
2	XP_027036593.1	7.04E-56	T
2	XP_027052606.1	1.24E-55	T
2	XP_027059081.1	1.33E-55	T
2	XP_027046671.1	1.12E-54	T
2	XP_027051281.1	1.65E-53	T
2	XP_027049447.1	5.70E-52	T
2	XP_027059697.1	5.70E-51	T
2	XP_027036167.1	2.76E-48	T
2	XP_027051220.1	5.40E-48	T
2	XP_027049846.1	5.31E-47	T
2	XP_027053871.1	4.01E-46	T
2	XP_027036435.1	1.14E-45	T
2	XP_027055420.1	1.69E-45	T
2	XP_027045345.1	1.47E-43	T
2	XP_027058988.1	1.61E-42	T
2	XP_027052246.1	3.63E-42	T
2	XP_027035613.1	7.45E-42	T
2	XP_027051036.1	1.01E-40	T
2	XP_027053140.1	3.23E-40	T
2	XP_027039989.1	3.87E-40	T
2	XP_027040412.1	4.42E-40	T
2	XP_027050760.1	1.45E-39	T
2	XP_027045269.1	3.91E-39	T
2	XP_027046474.1	1.69E-38	T
2	XP_027059053.1	3.94E-38	T
2	XP_027041063.1	5.99E-38	T
2	XP_027041899.1	1.00E-37	T
2	XP_027036983.1	1.02E-37	T
2	XP_027048090.1	1.13E-37	T
2	XP_027048779.1	1.77E-37	T
2	XP_027052460.1	4.09E-37	T
2	XP_027044135.1	5.61E-37	T
2	XP_027044229.1	1.30E-36	T
2	XP_027052679.1	1.88E-36	T
2	XP_027039743.1	7.56E-36	T
2	XP_027050638.1	1.65E-35	T
2	XP_027036685.1	2.76E-35	T
2	XP_027043717.1	4.48E-35	T
2	XP_027041315.1	4.56E-35	T
2	XP_027037547.1	4.86E-35	T
2	XP_027041692.1	2.99E-34	T
2	XP_027045131.1	3.36E-34	T
2	XP_027041795.1	6.67E-34	T
2	XP_027040822.1	1.10E-33	T
2	XP_027043105.1	1.21E-33	T
2	XP_027044701.1	1.49E-33	T
2	XP_027045320.1	2.03E-33	T
2	XP_027038898.1	2.21E-33	T
2	XP_027040274.1	3.87E-33	T
2	XP_027048067.1	4.43E-33	T
2	XP_027043333.1	2.71E-32	T
2	XP_027041197.1	3.11E-32	T
2	XP_027057551.1	3.25E-32	T
2	XP_027055826.1	1.63E-31	T
2	XP_027036030.1	3.05E-31	T
2	XP_027049973.1	4.16E-31	T
2	XP_027046471.1	4.54E-31	T
2	XP_027053631.1	4.99E-31	T
2	XP_027035643.1	1.11E-30	T
2	XP_027041682.1	3.78E-30	T
2	XP_027039078.1	5.31E-30	T
2	XP_027053175.1	2.87E-29	T
2	XP_027040050.1	3.19E-29	T
2	XP_027052623.1	1.00E-28	T
2	XP_027041367.1	2.96E-28	T
2	XP_027044884.1	1.41E-27	T
2	XP_027036456.1	1.55E-27	T
2	XP_027036166.1	1.99E-27	T
2	XP_027053185.1	2.40E-27	T
2	XP_027037122.1	3.10E-27	T
2	XP_027046636.1	3.32E-27	T
2	XP_027050769.1	4.86E-27	T
2	XP_027051187.1	7.01E-27	T
2	XP_027056267.1	1.07E-26	T
2	XP_027038910.1	1.64E-25	T
2	XP_027053276.1	1.87E-25	T
2	XP_027046935.1	4.24E-25	T
2	XP_027054585.1	1.07E-24	T
2	XP_027046752.1	1.13E-24	T
2	XP_027052219.1	1.28E-24	T
2	XP_027050228.1	1.59E-24	T
2	XP_027049756.1	1.78E-24	T
2	XP_027035691.1	3.31E-24	T
2	XP_027048377.1	3.93E-24	T
2	XP_027054558.1	4.25E-24	T
2	XP_027054161.1	5.88E-24	T
2	XP_027043220.1	1.44E-23	T
2	XP_027054633.1	2.05E-23	T
2	XP_027057392.1	8.47E-23	T
2	XP_027056067.1	8.63E-23	T
2	XP_027058533.1	9.95E-23	T
2	XP_027047160.1	1.21E-22	T
2	XP_027058348.1	1.98E-22	T
2	XP_027057433.1	4.67E-22	T
2	XP_027048242.1	6.73E-22	T
2	XP_027054105.1	8.94E-22	T
2	XP_027054354.1	1.64E-21	T
2	XP_027048082.1	2.00E-21	T
2	XP_027036452.1	2.41E-21	T
2	XP_027051721.1	8.16E-21	T
2	XP_027055085.1	8.99E-21	T
2	XP_027048287.1	1.19E-20	T
2	XP_027050461.1	1.44E-20	T
2	XP_027055075.1	2.33E-20	T
2	XP_027047246.1	3.16E-20	T
2	XP_027046094.1	5.98E-20	T
2	XP_027051944.1	8.01E-20	T
2	XP_027047049.1	1.90E-19	T
2	XP_027038929.1	2.05E-19	T
2	XP_027050323.1	2.92E-19	T
2	XP_027052608.1	3.11E-19	T
2	XP_027050831.1	3.23E-19	T
2	XP_027057999.1	4.58E-19	T
2	XP_027057761.1	4.92E-19	T
2	XP_027041942.1	5.00E-19	T
2	XP_027052258.1	1.31E-18	T
2	XP_027054839.1	1.53E-18	T
2	XP_027038831.1	1.88E-18	T
2	XP_027055285.1	2.71E-18	T
2	XP_027043435.1	2.74E-18	T
2	XP_027043546.1	2.92E-18	T
2	XP_027051631.1	3.06E-18	T
2	XP_027053923.1	5.05E-18	T
2	XP_027050819.1	5.09E-18	T
2	XP_027054916.1	5.28E-18	T
2	XP_027050307.1	5.90E-18	T
2	XP_027052965.1	6.34E-18	T
2	XP_027038832.1	7.88E-18	T
2	XP_027055475.1	8.89E-18	T
2	XP_027039874.1	9.87E-18	T
2	XP_027045306.1	1.21E-17	T
2	XP_027052609.1	1.40E-17	T
2	XP_027039577.1	1.76E-17	T
2	XP_027045357.1	2.47E-17	T
2	XP_027035764.1	3.72E-17	T
2	XP_027049203.1	3.98E-17	T
2	XP_027058523.1	5.06E-17	T
2	XP_027059703.1	6.05E-17	T
2	XP_027045614.1	6.23E-17	T
2	XP_027035727.1	8.77E-17	T
2	XP_027048180.1	1.08E-16	T
2	XP_027053139.1	1.73E-16	T
2	XP_027048310.1	3.28E-16	T
2	XP_027054198.1	3.77E-16	T
2	XP_027051466.1	3.93E-16	T
2	XP_027053099.1	7.08E-16	T
2	XP_027054504.1	8.22E-16	T
2	XP_027037730.1	1.13E-15	T
2	XP_027057229.1	2.11E-15	T
2	XP_027035624.1	6.54E-15	T
2	XP_027053184.1	7.29E-15	T
2	XP_027039129.1	7.52E-15	T
2	XP_027048419.1	7.55E-15	T
2	XP_027036234.1	8.13E-15	T
2	XP_027052135.1	8.63E-15	T
2	XP_027058921.1	1.29E-14	T
2	XP_027056774.1	1.73E-14	T
2	XP_027046035.1	2.44E-14	T
2	XP_027045065.1	4.00E-14	T
2	XP_027043281.1	4.73E-14	T
2	XP_027041301.1	6.65E-14	T
2	XP_027058108.1	6.83E-14	T
2	XP_027038066.1	6.95E-14	T
2	XP_027042061.1	7.76E-14	T
2	XP_027047645.1	9.77E-14	T
2	XP_027036291.1	1.12E-13	T
2	XP_027037807.1	1.43E-13	T
2	XP_027049780.1	1.50E-13	T
2	XP_027039921.1	1.68E-13	T
2	XP_027040917.1	1.68E-13	T
2	XP_027059490.1	2.61E-13	T
2	XP_027040835.1	3.31E-13	T
2	XP_027038349.1	4.46E-13	T
2	XP_027054013.1	5.56E-13	T
2	XP_027037585.1	5.79E-13	T
2	XP_027058382.1	6.33E-13	T
2	XP_027044858.1	8.87E-13	T
2	XP_027041088.1	9.83E-13	T
2	XP_027035615.1	1.12E-12	T
2	XP_027057281.1	1.34E-12	T
2	XP_027041303.1	1.68E-12	T
2	XP_027037683.1	1.69E-12	T
2	XP_027046976.1	1.69E-12	T
2	XP_027055784.1	1.77E-12	T
2	XP_027053834.1	1.85E-12	T
2	XP_027037177.1	2.29E-12	T
2	XP_027059505.1	2.54E-12	T
2	XP_027043967.1	4.92E-12	T
2	XP_027059450.1	6.98E-12	T
2	XP_027056417.1	9.86E-12	T
2	XP_027045119.1	1.09E-11	T
2	XP_027047860.1	1.11E-11	T
2	XP_027057417.1	1.36E-11	T
2	XP_027040709.1	1.67E-11	T
2	XP_027041119.1	2.51E-11	T
2	XP_027055235.1	3.57E-11	T
2	XP_027043480.1	3.73E-11	T
2	XP_027044235.1	3.86E-11	T
2	XP_027044455.1	4.70E-11	T
2	XP_027035917.1	4.98E-11	T
2	XP_027045319.1	5.19E-11	T
2	XP_027046782.1	5.69E-11	T
2	XP_027047393.1	8.57E-11	T
2	XP_027053530.1	9.69E-11	T
2	XP_027059098.1	1.14E-10	T
2	XP_027058409.1	1.30E-10	T
2	XP_027051801.1	1.42E-10	T
2	XP_027049959.1	1.83E-10	T
2	XP_027057678.1	2.21E-10	T
2	XP_027052414.1	2.66E-10	T
2	XP_027042465.1	2.76E-10	T
2	XP_027059706.1	3.57E-10	T
2	XP_027060303.1	3.81E-10	T
2	XP_027044520.1	4.04E-10	T
2	XP_027046257.1	4.53E-10	T
2	XP_027038830.1	5.16E-10	T
2	XP_027039507.1	5.27E-10	T
2	XP_027039128.1	5.42E-10	T
2	XP_027047639.1	7.25E-10	T
2	XP_027044303.1	1.74E-09	T
2	XP_027042228.1	1.92E-09	T
2	XP_027059959.1	2.23E-09	T
2	XP_027052829.1	2.24E-09	T
2	XP_027058891.1	2.36E-09	T
2	XP_027037839.1	2.36E-09	T
2	XP_027044988.1	2.51E-09	T
2	XP_027039149.1	3.85E-09	T
2	XP_027049779.1	4.13E-09	T
2	XP_027048795.1	4.28E-09	T
2	XP_027047065.1	4.71E-09	T
2	XP_027043019.1	7.95E-09	T
2	XP_027056133.1	8.45E-09	T
2	XP_027040841.1	8.53E-09	T
2	XP_027038208.1	9.31E-09	T
2	XP_027047687.1	1.03E-08	T
2	XP_027055626.1	1.04E-08	T
2	XP_027058940.1	1.23E-08	T
2	XP_027043142.1	1.35E-08	T
2	XP_027042833.1	1.65E-08	T
2	XP_027040990.1	1.73E-08	T
2	XP_027055507.1	1.82E-08	T
2	XP_027037609.1	1.93E-08	T
2	XP_027056484.1	1.95E-08	T
2	XP_027042349.1	2.58E-08	T
2	XP_027056232.1	3.08E-08	T
2	XP_027036687.1	4.41E-08	T
2	XP_027054501.1	5.09E-08	T
2	XP_027057373.1	5.79E-08	T
2	XP_027050829.1	5.94E-08	T
2	XP_027050143.1	6.29E-08	T
2	XP_027051312.1	7.23E-08	T
2	XP_027036394.1	8.62E-08	T
2	XP_027047182.1	8.91E-08	T
2	XP_027043896.1	1.13E-07	T
2	XP_027043173.1	1.22E-07	T
2	XP_027046118.1	1.22E-07	T
2	XP_027040600.1	1.50E-07	T
2	XP_027043636.1	1.58E-07	T
2	XP_027037316.1	2.11E-07	T
2	XP_027040833.1	2.35E-07	T
2	XP_027059239.1	2.63E-07	T
2	XP_027047027.1	2.63E-07	T
2	XP_027054787.1	2.63E-07	T
2	XP_027053656.1	2.63E-07	T
2	XP_027042581.1	3.13E-07	T
2	XP_027060002.1	3.30E-07	T
2	XP_027039794.1	3.67E-07	T
2	XP_027048997.1	4.02E-07	T
2	XP_027041059.1	4.77E-07	T
2	XP_027037479.1	5.07E-07	T
2	XP_027053459.1	5.08E-07	T
2	XP_027053318.1	5.23E-07	T
2	XP_027050632.1	5.23E-07	T
2	XP_027042343.1	5.68E-07	T
2	XP_027035952.1	5.68E-07	T
2	XP_027037321.1	6.58E-07	T
2	XP_027058119.1	7.51E-07	T
2	XP_027054455.1	7.72E-07	T
2	XP_027053676.1	1.09E-06	T
2	XP_027055685.1	1.31E-06	T
2	XP_027057242.1	1.41E-06	T
2	XP_027046542.1	1.58E-06	T
2	XP_027053719.1	1.65E-06	T
2	XP_027044746.1	1.66E-06	T
2	XP_027040019.1	1.85E-06	T
2	XP_027039592.1	2.06E-06	T
2	XP_027045226.1	2.19E-06	T
2	XP_027037653.1	2.48E-06	T
2	XP_027038068.1	2.49E-06	T
2	XP_027044702.1	2.74E-06	T
2	XP_027051490.1	2.79E-06	T
2	XP_027045850.1	2.93E-06	T
2	XP_027053792.1	2.93E-06	T
2	XP_027057449.1	2.99E-06	T
2	XP_027052493.1	3.04E-06	T
2	XP_027040811.1	3.05E-06	T
2	XP_027060511.1	3.08E-06	T
2	XP_027049968.1	3.23E-06	T
2	XP_027045696.1	3.24E-06	T
2	XP_027050096.1	3.27E-06	T
2	XP_027037211.1	3.27E-06	T
2	XP_027043750.1	3.44E-06	T
2	XP_027057709.1	3.69E-06	T
2	XP_027050454.1	3.85E-06	T
2	XP_027045074.1	4.05E-06	T
2	XP_027042152.1	4.25E-06	T
2	XP_027059124.1	4.55E-06	T
2	XP_027050400.1	4.76E-06	T
2	XP_027056829.1	4.90E-06	T
2	XP_027058679.1	5.84E-06	T
2	XP_027051379.1	5.84E-06	T
2	XP_027048264.1	7.36E-06	T
2	XP_027041716.1	7.47E-06	T
2	XP_027059251.1	8.20E-06	T
2	XP_027043217.1	8.28E-06	T
2	XP_027043623.1	8.69E-06	T
2	XP_027055547.1	9.30E-06	T
2	XP_027047280.1	9.33E-06	T
2	XP_027038214.1	9.43E-06	T
2	XP_027053971.1	9.61E-06	T
2	XP_027055439.1	1.04E-05	T
2	XP_027052467.1	1.12E-05	T
2	XP_027041377.1	1.14E-05	T
2	XP_027053169.1	1.14E-05	T
2	XP_027058830.1	1.34E-05	T
2	XP_027048563.1	1.55E-05	T
2	XP_027035562.1	1.69E-05	T
2	XP_027056499.1	1.77E-05	T
2	XP_027047672.1	1.77E-05	T
2	XP_027042258.1	1.79E-05	T
2	XP_027045308.1	2.01E-05	T
2	XP_027039082.1	2.12E-05	T
2	XP_027057530.1	2.21E-05	T
2	XP_027044466.1	2.40E-05	T
