clus	markerGene	padj	significant
0	LOC130656602	1.1042946030809851e-75	T
0	LOC130622049	1.3641047524280678e-75	T
0	LOC130644814	2.0590928355653303e-75	T
0	LOC130636012	3.2817330220359903e-75	T
0	LOC130655884	5.337049777832094e-75	T
0	LOC130645388	6.452423358132177e-75	T
0	LOC130636720	6.954381655350984e-75	T
0	LOC130655280	8.317628217232579e-75	T
0	LOC130621682	1.2238135005623287e-74	T
0	LOC130636489	1.9302274047914226e-74	T
0	LOC130621767	2.2730490710769173e-74	T
0	LOC130647110	2.4856578157951946e-74	T
0	LOC130614439	2.688449304370098e-74	T
0	LOC130635664	2.710299677523689e-74	T
0	LOC130624081	2.952542941444487e-74	T
0	LOC130646230	4.35028624471819e-74	T
0	LOC130621412	6.379714434221341e-74	T
0	LOC130623500	1.1541698288615552e-73	T
0	LOC130625632	2.4259758609029436e-73	T
0	LOC130644734	5.216060322890741e-73	T
0	LOC130622911	7.278155620591074e-73	T
0	LOC130625961	8.329051492880301e-73	T
0	LOC130662551	9.018970653079562e-73	T
0	LOC130621689	1.8169564670700227e-72	T
0	LOC130645206	1.98088453884136e-72	T
0	LOC130657594	2.0391125174752956e-72	T
0	LOC130628759	2.9369342192937414e-72	T
0	LOC130648888	9.906433267420941e-72	T
0	LOC130625473	1.1623125592475008e-71	T
0	LOC130636062	1.1731932075821241e-71	T
0	LOC130614038	1.380518104922377e-71	T
0	LOC130656918	1.5227764948358458e-71	T
0	LOC130645299	1.8884121541303277e-71	T
0	LOC130635679	1.912718292048801e-71	T
0	LOC130656455	2.13451094610443e-71	T
0	LOC130656533	4.018310192560346e-71	T
0	LOC130641069	8.748102429817767e-71	T
0	LOC130621178	1.795293445083097e-70	T
0	LOC130630434	2.1055117520807094e-70	T
0	LOC130645242	8.384318964092632e-70	T
0	LOC130662284	1.1084241786561955e-69	T
0	LOC130629587	1.4235041295620524e-69	T
0	LOC130645395	1.8741914979418943e-69	T
0	LOC130640980	1.9378239431515524e-69	T
0	LOC130655744	2.977604752032681e-69	T
0	LOC130641960	3.2038241673539377e-69	T
0	LOC130653762	4.671199356473781e-69	T
0	LOC130645019	5.205231676327568e-69	T
0	LOC130657055	1.2631189758379067e-68	T
0	LOC130655689	1.7105989054510692e-68	T
0	LOC130662561	2.383217582776417e-68	T
0	LOC130649292	2.6008009637755458e-68	T
0	LOC130653570	5.233353935036869e-68	T
0	LOC130630660	6.639230308921071e-68	T
0	LOC130654057	1.2279175331885802e-67	T
0	LOC130655214	1.3696566131921593e-67	T
0	LOC130614370	2.8632208252918962e-67	T
0	LOC130622270	4.527524138783525e-67	T
0	LOC130647538	4.603503352209209e-67	T
0	LOC130622882	4.8109749726649725e-67	T
0	LOC130648399	4.9064839144630174e-67	T
0	LOC130655108	7.554186480667363e-67	T
0	LOC130636042	1.010468630962846e-66	T
0	LOC130649365	1.0448672262935223e-66	T
0	LOC130629469	1.7897066919658673e-66	T
0	LOC130645058	2.0572404312500203e-66	T
0	LOC130622004	3.7205866869082674e-66	T
0	LOC130621127	4.88437828321626e-66	T
0	LOC130644136	6.229305169204349e-66	T
0	LOC130641902	1.5312707724123442e-65	T
0	LOC130655942	2.038005595653825e-65	T
0	LOC130656581	2.4325070636297004e-65	T
0	LOC130625285	3.291963993760624e-65	T
0	LOC130645308	4.017846151236247e-65	T
0	LOC130657302	7.651077571731437e-65	T
0	LOC130629270	1.0662477921418925e-64	T
0	LOC130641333	1.0721011875456134e-64	T
0	LOC130636179	1.4325361782273593e-64	T
0	LOC130641615	1.8550200395147072e-64	T
0	LOC130645131	2.0730301902079842e-64	T
0	LOC130649039	2.7135309968313437e-64	T
0	LOC130613758	2.853344518472143e-64	T
0	LOC130644551	3.497704855510513e-64	T
0	LOC130622357	5.923700166199119e-64	T
0	LOC130657286	9.246701601384902e-64	T
0	LOC130648924	1.0250762806603683e-63	T
0	LOC130614859	1.2536324747001657e-63	T
0	LOC130625375	1.542469124521171e-63	T
0	LOC130655553	2.5504637477403845e-63	T
0	LOC130647171	2.7564402652488166e-63	T
0	LOC130644915	2.820909611924226e-63	T
0	LOC130648695	4.6854593376059816e-63	T
0	LOC130622627	5.154794961876445e-63	T
0	LOC130656819	5.440424627938989e-63	T
0	LOC130644752	9.753255517513414e-63	T
0	LOC130641877	9.967084902957812e-63	T
0	LOC130656462	1.0829932322617231e-62	T
0	LOC130612380	1.5550743202689365e-62	T
0	LOC130649393	1.8505462256086928e-62	T
0	LOC130623725	2.452075543778113e-62	T
0	LOC130624115	2.6854648040466997e-62	T
0	LOC130657038	2.7951534510071704e-62	T
0	LOC130622209	2.816719945987217e-62	T
0	LOC130658004	4.1275008448949e-62	T
0	LOC130636190	4.291564313875079e-62	T
