clus	markerGene	padj	significant
0	LOC011471	0.03658356806908467	T
0	LOC004671	0.037023404942376645	T
0	LOC008166	0.03757252278136082	T
0	LOC040784	0.04035609213073857	T
0	LOC039703	0.04050386591358467	T
0	LOC006548	0.04158784647353077	T
0	LOC032247	0.04162241331451467	T
0	LOC001750	0.041947491597914735	T
0	LOC007864	0.041968900236201256	T
0	LOC030683	0.04434070203804497	T
0	LOC041562	0.04446006118915934	T
0	LOC039999	0.04516752930711002	T
0	LOC004290	0.04724393307514809	T
0	LOC015220	0.0476345423559963	T
1	LOCMITO	4.798598109548617e-61	T
1	LOC041450	3.133797694676073e-58	T
1	LOC035301	5.53976127475221e-50	T
1	LOC008148	2.280660112384356e-49	T
1	LOC038188	2.8268645394243515e-46	T
1	LOC007329	7.423994631919388e-39	T
1	LOC034176	1.1352439019435639e-35	T
1	LOC005603	1.1220154844592407e-34	T
1	LOC034900	1.9279020477174513e-34	T
1	LOC034862	3.486330288562885e-30	T
1	LOC043838	5.214725846150776e-30	T
1	LOC001730	1.4389459454954426e-29	T
1	LOC031484	2.313331678112505e-29	T
1	LOC000173	1.766225948679675e-27	T
1	LOC043021	8.252061231319657e-27	T
1	LOC006929	8.680601738736976e-27	T
1	LOC006165	2.282571310130041e-26	T
1	LOC024226	4.087189494043474e-24	T
1	LOC007690	2.955053170591882e-23	T
1	LOC004896	7.154342441606329e-23	T
1	LOC023827	4.12864792298013e-22	T
1	LOC031673	4.419205436685957e-22	T
1	LOC025017	9.834223540938507e-22	T
1	LOC044067	4.989270575906403e-21	T
1	LOC015888	2.437139435651657e-20	T
1	LOC039362	2.7538215071468634e-20	T
1	LOC004168	8.110982970322429e-20	T
1	LOC006810	3.041035152773951e-19	T
1	LOC020370	1.0051098568328022e-18	T
1	LOC030403	1.2613245699476183e-17	T
1	LOC042240	2.993527103474504e-17	T
1	LOC003786	3.926504947176608e-17	T
1	LOC036044	7.444915790641517e-17	T
1	LOC004831	1.915731054768349e-15	T
1	LOC038884	1.9187887012352647e-15	T
1	LOC019022	2.2318569480001817e-15	T
1	LOC034388	2.8114923572620877e-15	T
1	LOC015254	3.657522802007362e-15	T
1	LOC013129	6.631864996035446e-15	T
1	LOC039031	1.1073555111156051e-14	T
1	LOC031217	1.4334701205105558e-14	T
1	LOC005038	3.124064079901528e-14	T
1	LOC001082	3.814614352528186e-14	T
1	LOC013320	5.565794277340382e-14	T
1	LOC037564	7.004577307161206e-14	T
1	LOC032752	1.0440826904169316e-13	T
1	LOC007759	2.0429877627043168e-13	T
1	LOC010455	2.611022438834417e-13	T
1	LOC002211	3.42354848614728e-13	T
1	LOC036504	1.7779652209629016e-12	T
1	LOC032910	3.209887564460675e-12	T
1	LOC009014	4.615289039759675e-12	T
1	LOC029323	6.155283475803558e-12	T
1	LOC017746	7.065332653390351e-12	T
1	LOC002631	8.777383599535584e-12	T
1	LOC016867	9.954631764948981e-12	T
1	LOC034926	1.138298191515277e-11	T
1	LOC005955	1.138298191515277e-11	T
1	LOC024794	1.1601864715108342e-11	T
1	LOC024630	1.1986880635932709e-11	T
1	LOC023907	1.4158640576679185e-11	T
1	LOC014297	2.0817092087588204e-11	T
1	LOC044840	2.6088629182319164e-11	T
1	LOC013787	2.7832966005398173e-11	T
1	LOC000880	2.9298527568906e-11	T
1	LOC012491	3.425078465581463e-11	T
1	LOC004377	3.445821770912537e-11	T
1	LOC014671	3.6694766392579237e-11	T
1	LOC043832	5.1015419963692815e-11	T
1	LOC034925	7.152151592842829e-11	T
1	LOC034882	7.690065313704831e-11	T
1	LOC043833	1.3423050007744692e-10	T
1	LOC041324	2.530401685251965e-10	T
1	LOC037475	2.8599747407299266e-10	T
1	LOC001623	3.213390936917901e-10	T
1	LOC037060	3.358827195679571e-10	T
1	LOC020026	4.911003672164499e-10	T
1	LOC031332	5.720485899417925e-10	T
1	LOC013127	8.361861281411295e-10	T
1	LOC038527	1.070945674366299e-09	T
1	LOC044697	1.23003305710728e-09	T
1	LOC037369	1.2895821210038564e-09	T
1	LOC012855	1.4018022146690375e-09	T
1	LOC010444	1.4542514180205933e-09	T
1	LOC002867	2.0148812412653594e-09	T
1	LOC044551	2.3346672845246995e-09	T
1	LOC041047	2.3556510692525177e-09	T
1	LOC019433	4.723423695571335e-09	T
1	LOC039297	5.952453320987444e-09	T
1	LOC007932	7.2107302247970145e-09	T
1	LOC043343	9.656184177260767e-09	T
1	LOC010177	1.0939148807590764e-08	T
1	LOC007097	1.1465243303632159e-08	T
1	LOC003086	1.2969535956133526e-08	T
1	LOC013078	1.3107343858783739e-08	T
1	LOC044609	1.8162191162240474e-08	T
1	LOC001558	1.8862158250650004e-08	T
1	LOC005715	1.9219601555564097e-08	T
1	LOC004108	1.945272805170241e-08	T
1	LOC018052	2.101879519562193e-08	T
1	LOC045186	4.061244714615925e-08	T
1	LOC043906	4.6645001877874524e-08	T
1	LOC043651	4.764394395855275e-08	T
1	LOC036121	5.699797389147742e-08	T
1	LOC031233	5.975224633282745e-08	T
1	LOC006419	6.04756387395786e-08	T
1	LOC022539	8.119780739237529e-08	T
1	LOC035239	9.71735340826089e-08	T
1	LOC045843	1.5308394573718665e-07	T
1	LOC031197	1.6331591067833318e-07	T
1	LOC030124	1.747565303620991e-07	T
1	LOC034258	1.8474700555125632e-07	T
1	LOC033801	2.124063130003552e-07	T
1	LOC044362	2.339297242661139e-07	T
1	LOC010664	2.4124332195815974e-07	T
1	LOC040040	2.44937042842218e-07	T
1	LOC015492	4.2652509149746094e-07	T
1	LOC017958	4.6905170458351604e-07	T
1	LOC012077	5.38534979421629e-07	T
1	LOC037138	6.019788488109938e-07	T
1	LOC039705	6.356989880086168e-07	T
1	LOC006003	6.674315124897828e-07	T
1	LOC023281	7.303467719375444e-07	T
1	LOC025007	1.0547976173833557e-06	T
1	LOC009364	1.2172079655846606e-06	T
1	LOC043918	1.2656835544430125e-06	T
1	LOC013743	1.3908138349088228e-06	T
1	LOC000749	1.6898655159752958e-06	T
1	LOC012704	1.8866780232648633e-06	T
1	LOC038085	4.153334200669686e-06	T
1	LOC010818	4.4842126759999416e-06	T
1	LOC010790	4.795861387739859e-06	T
1	LOC008530	4.889614260103485e-06	T
1	LOC014339	5.416508507851648e-06	T
1	LOC039069	6.782879690058397e-06	T
1	LOC041991	7.277823075618644e-06	T
1	LOC013111	7.464990471264752e-06	T
1	LOC003803	8.030991938493998e-06	T
1	LOC007195	8.240752088273059e-06	T
1	LOC039028	9.296471463665067e-06	T
1	LOC019096	9.399340834532407e-06	T
1	LOC005536	9.712166761687802e-06	T
1	LOC008655	1.0976943680906414e-05	T
1	LOC018558	1.1525245937128853e-05	T
1	LOC014603	1.2636719536445313e-05	T
1	LOC008265	1.357262809972535e-05	T
