clus	markerGene	padj	significant
0	LOC124434747	5.741598483302199e-81	T
0	LOC124446529	4.228542361234128e-80	T
0	LOC124441324	1.7791330335227116e-79	T
0	LOC124440286	2.763014419640648e-79	T
0	LOC124447128	1.1285616111871582e-77	T
0	LOC124451390	2.1958403992506427e-76	T
0	LOC124439151	2.7198265759982518e-76	T
0	LOC124450692	3.473663900300876e-76	T
0	LOC124436987	8.115781123219179e-76	T
0	LOC124453322	1.215055933876881e-74	T
0	LOC124436017	2.354289062985267e-74	T
0	LOC124441465	3.1675133515724733e-72	T
0	LOC124437103	3.8413028818859127e-72	T
0	LOC124443415	9.97890447821934e-72	T
0	LOC124442804	4.793051250093862e-71	T
0	LOC124445989	1.0278535191642977e-70	T
0	LOC124438993	1.52980441200758e-70	T
0	LOC124440254	1.92129164789466e-69	T
0	LOC124439829	1.714110909278972e-68	T
0	LOC124455538	1.1926921373056787e-67	T
0	LOC124445426	2.7264368194516128e-67	T
0	LOC124433760	2.4864025256103604e-66	T
0	LOC124444224	6.822251480759733e-66	T
0	LOC124440648	1.6566156440640343e-65	T
0	LOC124439612	2.956970975492693e-65	T
0	LOC124450315	3.2261797991854072e-65	T
0	LOC124439836	6.481415356325279e-65	T
0	LOC124450987	7.723384862483376e-65	T
0	LOC124453043	8.482473748641663e-65	T
0	LOC124433306	2.4834892209771847e-64	T
0	LOC124454610	7.073191883841354e-64	T
0	LOC124440053	7.780018764445002e-64	T
0	LOC124451704	8.324303524874294e-64	T
0	LOC124446161	4.2664240130925545e-63	T
0	LOC124446184	4.6625362766463957e-63	T
0	LOC124438887	8.193373112888291e-63	T
0	LOC124459639	1.2295219485783081e-62	T
0	LOC124443111	1.3830873380779342e-62	T
0	LOC124437290	1.6747924821726061e-62	T
0	LOC124446174	2.206068838867044e-62	T
0	LOC124446712	3.0807850137113674e-62	T
0	LOC124445901	3.2487798917655214e-62	T
0	LOC124441136	3.655309376599486e-61	T
0	LOC124433452	1.7232414588031762e-60	T
